RunID,LineID,RunTimestamp,ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
1685,5,2025-02-25 08:00:00,229.0,12268.07,96.1,2.0,3.276,82.65,5.0,1.44,6.13,0.0665,86.83,7,1859.62,0.4379,6.19,104.81,Defect
1686,6,2025-02-25 14:00:00,921.0,9536.29,97.01,5.0,2.7905,69.52,22.0,4.23,2.06,0.046,85.7,2,2083.91,0.1931,4.74,152.25,Defect
1687,1,2025-02-25 20:00:00,462.0,13451.13,91.01,0.0,4.9622,99.55,3.0,0.58,2.63,0.027,99.27,0,3485.36,0.2839,6.82,167.48,Defect
1688,2,2025-02-26 02:00:00,804.0,17057.07,96.52,5.0,4.9245,80.03,6.0,0.18,7.77,0.0832,83.7,2,3959.45,0.3539,2.29,179.15,Defect
1689,3,2025-02-26 08:00:00,918.0,7057.23,86.07,3.0,3.3576,67.77,17.0,3.04,5.2,0.0275,96.12,2,3958.64,0.4914,7.51,409.57,Defect
1690,4,2025-02-26 14:00:00,792.0,13710.49,87.97,4.0,2.4929,79.08,19.0,1.71,8.28,0.0659,89.31,5,2928.97,0.3731,7.27,278.74,Defect
1691,5,2025-02-26 20:00:00,391.0,12582.63,86.34,3.0,2.7101,94.66,4.0,1.65,7.2,0.0384,88.88,2,2817.19,0.4591,5.63,287.97,No Defect
1692,6,2025-02-27 02:00:00,470.0,7161.18,89.35,3.0,3.5712,60.87,17.0,3.44,6.65,0.0472,94.95,1,4150.58,0.4384,3.51,357.73,Defect
1693,1,2025-02-27 08:00:00,893.0,14359.98,85.71,4.0,0.9571,87.18,9.0,4.25,9.21,0.0211,82.96,8,1772.14,0.3328,8.18,391.64,Defect
1694,2,2025-02-27 14:00:00,128.0,9104.61,99.23,4.0,1.9776,81.92,7.0,1.61,2.17,0.0649,89.33,5,1608.81,0.4575,5.59,101.4,No Defect
1695,3,2025-02-27 20:00:00,248.0,12317.51,86.26,5.0,0.8387,66.78,0.0,1.63,3.24,0.0226,80.72,4,3658.78,0.251,1.53,442.69,Defect
1696,4,2025-02-28 02:00:00,878.0,6234.08,81.96,3.0,0.8301,92.7,14.0,2.67,7.0,0.0486,93.41,2,2638.03,0.2517,9.27,495.37,Defect
1697,5,2025-02-28 08:00:00,395.0,11893.76,90.54,2.0,1.3813,74.76,2.0,3.27,2.53,0.0328,81.17,6,3839.99,0.4124,7.91,148.72,Defect
1698,6,2025-02-28 14:00:00,110.0,9596.95,81.14,5.0,2.6836,71.75,14.0,1.01,7.16,0.0964,81.75,6,2026.4,0.1538,6.26,360.43,Defect
1699,1,2025-02-28 20:00:00,611.0,17335.72,82.21,4.0,4.0315,93.13,13.0,4.56,9.87,0.0982,96.9,3,2299.49,0.2223,4.93,100.97,Defect
1700,2,2025-03-01 02:00:00,775.0,5854.68,84.39,0.0,2.6847,85.54,0.0,3.27,9.03,0.0753,88.86,9,4586.71,0.3434,9.64,119.61,No Defect
1701,3,2025-03-01 08:00:00,212.0,11279.11,89.29,5.0,2.0096,95.93,20.0,3.13,6.73,0.0984,84.02,1,2686.63,0.268,7.98,214.0,Defect
1702,4,2025-03-01 14:00:00,286.0,11876.47,88.67,1.0,0.8706,85.2,7.0,4.52,9.15,0.0114,91.85,1,3363.81,0.4763,5.81,438.56,No Defect
1703,5,2025-03-01 20:00:00,906.0,15875.09,95.99,2.0,2.9763,89.63,6.0,4.54,2.93,0.0992,90.39,7,1426.73,0.4834,6.88,361.0,Defect
1704,6,2025-03-02 02:00:00,843.0,13614.31,94.79,5.0,1.7207,93.46,8.0,0.68,5.64,0.0104,88.22,3,1715.32,0.301,3.53,278.33,Defect
1705,1,2025-03-02 08:00:00,326.0,15008.19,88.53,4.0,3.2672,62.19,17.0,0.73,5.43,0.0415,98.11,6,1143.55,0.3156,2.76,275.44,Defect
1706,2,2025-03-02 14:00:00,409.0,16655.74,86.67,4.0,4.8973,91.04,11.0,3.81,4.69,0.0239,94.99,2,2697.48,0.3899,3.46,286.42,Defect
1707,3,2025-03-02 20:00:00,197.0,17933.04,86.33,2.0,1.0009,84.55,7.0,4.78,2.0,0.0954,83.03,8,4955.68,0.2829,3.64,224.41,No Defect
1708,4,2025-03-03 02:00:00,154.0,9708.13,95.48,1.0,1.4546,62.78,7.0,3.33,9.13,0.0636,91.42,9,4495.49,0.176,7.66,451.09,Defect
1709,5,2025-03-03 08:00:00,722.0,13070.34,81.04,5.0,2.6289,80.34,5.0,2.06,8.22,0.0597,81.77,8,3531.64,0.3988,2.26,327.15,No Defect
1710,6,2025-03-03 14:00:00,763.0,17601.62,80.26,5.0,4.8588,63.3,2.0,3.42,7.22,0.0997,84.89,6,4444.39,0.3951,8.0,293.58,Defect
1711,1,2025-03-03 20:00:00,857.0,19841.77,95.91,3.0,3.9731,89.44,1.0,1.14,3.03,0.0612,98.2,6,3376.68,0.198,5.71,286.03,Defect
1712,2,2025-03-04 02:00:00,505.0,18342.79,89.54,0.0,4.542,81.86,13.0,4.99,5.03,0.0646,89.24,0,2475.08,0.4332,4.46,474.33,Defect
1713,3,2025-03-04 08:00:00,168.0,10572.01,82.62,4.0,2.0017,98.14,7.0,2.16,9.39,0.0045,97.84,9,1694.19,0.3455,3.7,389.46,No Defect
1714,4,2025-03-04 14:00:00,411.0,7927.5,84.71,5.0,4.9642,67.33,5.0,4.66,6.94,0.0859,83.32,7,3612.19,0.1945,5.62,157.93,Defect
1715,5,2025-03-04 20:00:00,388.0,12340.89,98.65,5.0,0.9627,84.24,3.0,2.15,6.83,0.097,84.11,1,1772.21,0.3608,3.86,274.79,No Defect
1716,6,2025-03-05 02:00:00,861.0,16124.62,97.19,5.0,0.7384,68.46,4.0,4.64,9.31,0.096,87.06,7,2669.71,0.1934,4.87,215.35,Defect
1717,1,2025-03-05 08:00:00,647.0,12388.54,94.2,1.0,4.3502,84.56,20.0,1.68,6.48,0.0221,87.33,1,4303.21,0.2061,7.65,494.75,Defect
1718,2,2025-03-05 14:00:00,850.0,12247.71,89.64,0.0,4.6727,88.91,12.0,3.8,6.78,0.0226,94.91,0,1516.92,0.4392,6.63,266.16,Defect
1719,3,2025-03-05 20:00:00,247.0,17573.46,90.41,5.0,0.9076,88.89,8.0,4.76,4.77,0.0366,91.99,7,1516.09,0.4718,7.73,127.15,No Defect
1720,4,2025-03-06 02:00:00,566.0,10421.06,99.5,2.0,1.0104,92.6,12.0,3.23,4.97,0.031,91.06,3,1897.61,0.2028,7.42,264.48,Defect
1721,5,2025-03-06 08:00:00,838.0,17896.92,99.32,4.0,0.6493,94.14,8.0,3.39,7.48,0.0306,92.05,9,3207.67,0.4712,8.34,228.54,Defect
1722,6,2025-03-06 14:00:00,343.0,11102.07,84.31,3.0,0.9703,63.09,23.0,0.51,4.56,0.0605,94.64,5,2006.89,0.1955,2.82,339.83,Defect
1723,1,2025-03-06 20:00:00,590.0,9923.5,96.22,2.0,1.4424,73.73,23.0,2.37,6.47,0.0806,97.86,9,3012.79,0.1469,9.96,190.43,Defect
1724,2,2025-03-07 02:00:00,948.0,11809.85,83.94,4.0,4.8653,87.48,15.0,4.43,4.23,0.0937,88.29,9,2207.93,0.1233,5.28,114.39,Defect
1725,3,2025-03-07 08:00:00,606.0,16436.7,84.27,1.0,3.5054,79.94,11.0,1.2,3.33,0.0068,96.06,0,3024.97,0.1968,7.46,138.35,Defect
1726,4,2025-03-07 14:00:00,464.0,6890.03,93.52,0.0,4.0035,67.63,1.0,3.94,5.64,0.0278,89.9,8,2110.53,0.2541,7.1,213.26,Defect
1727,5,2025-03-07 20:00:00,581.0,7946.29,88.1,0.0,3.9926,82.11,18.0,3.38,3.74,0.0255,94.44,6,4920.05,0.471,6.1,239.33,Defect
1728,6,2025-03-08 02:00:00,300.0,19271.67,98.63,4.0,2.9078,76.3,15.0,1.11,9.19,0.0357,97.5,4,2970.87,0.1969,9.96,433.78,Defect
1729,1,2025-03-08 08:00:00,253.0,7632.37,81.78,2.0,4.0887,75.6,23.0,1.41,4.43,0.0424,80.64,5,3974.57,0.2462,2.96,208.03,Defect
1730,2,2025-03-08 14:00:00,549.0,13515.91,90.23,3.0,3.1811,92.39,12.0,2.14,6.78,0.0389,90.93,2,3802.19,0.3937,4.8,112.6,Defect
1731,3,2025-03-08 20:00:00,600.0,13689.72,98.37,1.0,1.9155,76.3,4.0,0.63,4.11,0.0952,99.79,8,2962.24,0.2208,2.15,412.29,No Defect
1732,4,2025-03-09 02:00:00,172.0,12344.37,98.08,4.0,3.025,61.06,22.0,4.57,4.06,0.0437,89.92,1,1955.45,0.3737,2.64,447.57,Defect
1733,5,2025-03-09 08:00:00,812.0,14671.18,83.13,1.0,2.9008,62.32,23.0,3.7,4.81,0.0552,97.29,9,3042.87,0.2728,7.42,296.92,Defect
1734,6,2025-03-09 14:00:00,395.0,8447.4,87.33,0.0,4.2055,94.25,5.0,1.82,9.33,0.0749,83.72,0,3723.89,0.1786,1.04,213.97,Defect
1735,1,2025-03-09 20:00:00,116.0,13289.93,92.38,5.0,4.9178,98.42,20.0,1.5,5.13,0.0725,92.09,0,2839.68,0.3936,9.01,408.86,Defect
1736,2,2025-03-10 02:00:00,740.0,10582.6,83.19,5.0,2.3497,87.54,23.0,3.45,8.57,0.0583,97.41,9,1327.7,0.1108,6.7,103.56,Defect
1737,3,2025-03-10 08:00:00,316.0,14925.01,99.36,3.0,3.9353,74.57,16.0,2.12,3.58,0.0861,88.63,1,1071.93,0.2169,4.97,469.61,Defect
1738,4,2025-03-10 14:00:00,160.0,7118.35,98.29,1.0,0.9489,97.54,16.0,1.15,2.39,0.0624,89.73,5,2311.51,0.2425,3.98,446.21,Defect
1739,5,2025-03-10 20:00:00,715.0,13563.16,83.34,4.0,3.9957,86.51,16.0,2.15,8.25,0.0875,81.64,5,1600.9,0.2833,2.14,317.93,Defect
1740,6,2025-03-11 02:00:00,141.0,7779.06,82.42,3.0,2.1714,93.77,2.0,4.36,6.33,0.0303,80.84,8,4624.76,0.3719,9.29,211.03,No Defect
1741,1,2025-03-11 08:00:00,124.0,9179.65,81.71,2.0,0.6773,90.63,12.0,0.34,6.03,0.0132,89.37,9,1703.33,0.2838,7.41,113.14,Defect
1742,2,2025-03-11 14:00:00,138.0,8280.65,98.19,5.0,2.1346,75.17,11.0,1.84,4.18,0.082,96.87,3,2577.13,0.3377,4.03,499.93,Defect
1743,3,2025-03-11 20:00:00,902.0,7742.57,83.87,4.0,3.2479,79.15,5.0,4.81,2.58,0.0383,98.63,7,3848.31,0.3383,1.64,404.83,Defect
1744,4,2025-03-12 02:00:00,230.0,17385.66,88.33,1.0,1.0366,67.45,21.0,0.07,5.86,0.0651,93.17,3,4261.69,0.2493,3.93,235.48,Defect
1745,5,2025-03-12 08:00:00,597.0,9285.61,88.98,3.0,4.6582,71.68,20.0,4.45,8.94,0.0737,96.53,2,2910.85,0.4736,2.66,107.71,Defect
1746,6,2025-03-12 14:00:00,328.0,18906.86,91.98,4.0,0.8495,91.13,12.0,1.87,2.96,0.0327,94.7,3,1724.54,0.4823,8.08,355.72,Defect
1747,1,2025-03-12 20:00:00,207.0,19548.9,81.43,3.0,4.685,95.76,13.0,0.95,9.43,0.0505,94.03,0,2083.58,0.3327,7.48,494.76,Defect
1748,2,2025-03-13 02:00:00,271.0,13568.91,84.54,3.0,3.6821,88.98,6.0,0.07,4.2,0.0895,95.38,8,2675.87,0.1287,5.48,382.83,Defect
1749,3,2025-03-13 08:00:00,534.0,7145.02,98.63,3.0,1.9837,78.61,4.0,0.35,6.26,0.088,90.11,4,2458.38,0.2965,8.97,133.49,No Defect
1750,4,2025-03-13 14:00:00,577.0,10618.22,98.17,1.0,2.2584,63.46,13.0,0.86,2.53,0.0749,89.16,6,2394.69,0.1738,2.63,260.91,Defect
1751,5,2025-03-13 20:00:00,201.0,16965.98,95.63,4.0,3.8336,62.28,17.0,0.13,5.4,0.0763,83.18,2,1527.42,0.2933,5.07,143.67,Defect
1752,6,2025-03-14 02:00:00,965.0,10510.86,80.39,0.0,3.2066,74.97,3.0,1.68,3.01,0.0898,96.88,4,4653.24,0.1754,7.4,464.86,Defect
1753,1,2025-03-14 08:00:00,623.0,6305.26,86.54,0.0,3.5224,78.55,0.0,0.22,2.38,0.0736,80.89,9,1119.03,0.3815,1.61,232.17,Defect
1754,2,2025-03-14 14:00:00,374.0,13351.77,92.56,1.0,2.2512,84.36,6.0,3.46,9.73,0.034,85.35,3,2760.01,0.1322,4.35,393.35,No Defect
1755,3,2025-03-14 20:00:00,712.0,17676.81,85.5,1.0,2.6952,60.26,19.0,4.09,7.84,0.0121,90.4,6,4921.29,0.4813,6.14,133.88,Defect
1756,4,2025-03-15 02:00:00,143.0,16938.9,98.19,5.0,4.9544,99.59,12.0,4.44,7.75,0.0422,99.43,4,3638.9,0.1782,4.3,151.37,Defect
1757,5,2025-03-15 08:00:00,916.0,7626.85,92.68,3.0,1.4627,74.56,3.0,2.75,2.72,0.0087,95.72,1,2421.64,0.3643,5.32,371.8,Defect
1758,6,2025-03-15 14:00:00,116.0,15091.47,81.44,4.0,2.3804,93.92,12.0,4.73,9.43,0.0116,87.37,2,1584.39,0.4668,6.47,437.39,Defect
1759,1,2025-03-15 20:00:00,429.0,8307.56,98.18,4.0,1.8132,81.4,3.0,0.03,5.76,0.095,94.28,7,4855.49,0.1992,4.32,180.58,No Defect
1760,2,2025-03-16 02:00:00,668.0,8273.11,99.16,2.0,3.943,65.22,2.0,0.67,8.82,0.0676,98.63,2,1055.95,0.4737,1.95,267.33,Defect
1761,3,2025-03-16 08:00:00,922.0,18111.08,81.55,2.0,3.9381,91.9,7.0,1.47,2.1,0.0852,90.78,6,3725.55,0.2555,2.26,347.77,Defect
1762,4,2025-03-16 14:00:00,596.0,8745.03,90.65,0.0,1.816,88.39,19.0,3.95,4.39,0.0643,89.24,4,4520.55,0.4842,5.74,418.51,Defect
1763,5,2025-03-16 20:00:00,914.0,8948.71,86.07,2.0,0.8663,81.1,7.0,4.43,9.97,0.0419,91.06,6,1100.64,0.4885,2.57,351.28,Defect
1764,6,2025-03-17 02:00:00,111.0,5009.8,87.86,2.0,0.5514,80.58,16.0,3.09,5.42,0.0025,86.23,9,3900.7,0.1752,9.01,138.17,Defect
1765,1,2025-03-17 08:00:00,417.0,18060.04,83.59,0.0,2.4235,63.5,14.0,1.92,9.11,0.0956,98.15,8,4995.35,0.4324,8.51,317.13,Defect
1766,2,2025-03-17 14:00:00,691.0,16888.92,91.56,5.0,2.3465,86.23,3.0,3.33,4.62,0.0071,95.95,6,3558.57,0.1774,4.14,453.84,No Defect
1767,3,2025-03-17 20:00:00,315.0,14409.93,99.16,0.0,4.9478,96.45,5.0,0.9,6.2,0.061,94.11,5,2658.72,0.1906,8.48,447.21,Defect
1768,4,2025-03-18 02:00:00,438.0,16253.99,90.06,2.0,2.6141,63.73,23.0,2.29,8.83,0.0102,91.78,0,4497.6,0.1337,5.8,334.01,Defect
1769,5,2025-03-18 08:00:00,875.0,7280.73,81.66,4.0,1.6539,70.54,21.0,2.54,6.85,0.0284,99.39,3,3216.72,0.1626,2.43,498.28,Defect
1770,6,2025-03-18 14:00:00,760.0,11874.85,92.4,2.0,4.5105,96.09,5.0,0.52,7.8,0.0186,85.95,7,3997.76,0.3529,6.53,142.05,Defect
1771,1,2025-03-18 20:00:00,180.0,10268.29,86.8,3.0,2.7098,71.37,9.0,0.17,3.83,0.0554,85.66,0,3351.12,0.2797,7.12,291.44,Defect
1772,2,2025-03-19 02:00:00,826.0,6406.65,97.12,3.0,3.1963,86.16,3.0,3.75,3.25,0.0887,84.84,5,1153.16,0.4164,1.76,410.05,Defect
1773,3,2025-03-19 08:00:00,584.0,12291.96,88.69,3.0,0.9305,81.39,8.0,2.67,3.84,0.0636,94.84,1,1852.58,0.2328,3.83,156.42,No Defect
1774,4,2025-03-19 14:00:00,473.0,18811.09,83.86,5.0,2.2231,83.85,15.0,1.66,5.94,0.0664,95.95,8,1315.05,0.4874,1.05,489.1,Defect
1775,5,2025-03-19 20:00:00,809.0,5600.89,83.82,1.0,4.749,76.63,6.0,2.19,8.41,0.0909,91.94,7,1426.75,0.1199,3.85,241.62,Defect
1776,6,2025-03-20 02:00:00,299.0,9371.91,95.38,3.0,3.1528,72.0,13.0,4.79,4.83,0.0749,93.04,8,1061.62,0.1252,4.02,240.06,Defect
1777,1,2025-03-20 08:00:00,636.0,8113.11,85.31,4.0,2.0503,61.94,5.0,1.92,6.52,0.0866,86.98,8,2684.66,0.3805,6.67,185.28,Defect
1778,2,2025-03-20 14:00:00,565.0,8572.2,95.34,5.0,3.3155,89.77,0.0,0.52,8.44,0.0416,80.8,1,1714.61,0.455,2.79,215.21,Defect
1779,3,2025-03-20 20:00:00,188.0,18626.52,84.12,1.0,4.5968,89.84,17.0,2.32,3.91,0.0865,85.07,1,4422.79,0.4182,1.27,331.04,Defect
1780,4,2025-03-21 02:00:00,367.0,12021.04,86.43,1.0,1.733,86.83,11.0,3.24,9.06,0.0646,91.69,8,4000.15,0.2959,3.84,271.74,Defect
1781,5,2025-03-21 08:00:00,754.0,11994.49,89.31,3.0,2.773,85.75,21.0,0.06,9.62,0.0136,96.26,1,3292.71,0.2079,8.43,177.35,Defect
1782,6,2025-03-21 14:00:00,670.0,16408.63,98.86,2.0,4.8141,69.75,14.0,1.66,2.31,0.0039,95.54,3,2956.09,0.1054,4.59,423.66,Defect
1783,1,2025-03-21 20:00:00,588.0,7317.38,98.63,0.0,1.2758,60.89,0.0,1.97,2.47,0.0244,83.59,1,2023.47,0.3038,4.74,124.9,Defect
1784,2,2025-03-22 02:00:00,976.0,12308.98,84.14,2.0,3.7385,92.35,14.0,2.32,2.73,0.0378,81.03,0,2899.81,0.2903,5.22,433.86,Defect
1785,3,2025-03-22 08:00:00,637.0,11449.78,87.16,2.0,3.2652,79.65,14.0,1.51,8.21,0.0838,97.01,9,3564.92,0.2377,7.77,209.98,Defect
1786,4,2025-03-22 14:00:00,146.0,13953.66,82.99,1.0,3.5585,72.27,15.0,3.33,3.51,0.0741,81.51,6,4128.92,0.3312,5.32,298.36,Defect
1787,5,2025-03-22 20:00:00,387.0,19993.37,90.2,1.0,2.0805,64.08,20.0,4.72,7.81,0.0955,87.87,4,1326.73,0.3915,1.82,252.43,Defect
1788,6,2025-03-23 02:00:00,877.0,16541.73,89.21,5.0,1.9125,62.51,0.0,4.57,5.53,0.0559,81.88,2,3833.86,0.3804,2.86,328.24,Defect
1789,1,2025-03-23 08:00:00,115.0,10967.99,98.02,5.0,3.5789,73.95,2.0,3.32,8.69,0.0748,91.28,7,3970.92,0.2053,2.69,418.4,Defect
1790,2,2025-03-23 14:00:00,810.0,17413.3,98.6,1.0,1.4699,92.19,11.0,2.53,8.47,0.0275,87.27,4,3235.89,0.3341,5.57,495.73,Defect
1791,3,2025-03-23 20:00:00,500.0,7560.63,87.67,4.0,2.3884,96.75,6.0,4.13,9.68,0.068,84.05,0,1857.28,0.1595,1.27,222.42,No Defect
1792,4,2025-03-24 02:00:00,893.0,5456.96,89.83,4.0,1.3468,95.87,4.0,4.18,4.01,0.0706,91.9,8,3156.74,0.1486,3.55,321.52,Defect
1793,5,2025-03-24 08:00:00,185.0,8066.73,97.92,0.0,0.5374,96.8,0.0,4.15,3.83,0.0848,87.27,4,3010.82,0.4143,6.46,286.4,No Defect
1794,6,2025-03-24 14:00:00,349.0,10106.17,96.13,1.0,4.8653,96.31,0.0,0.79,2.25,0.0536,83.34,2,2902.84,0.3775,4.19,499.57,Defect
1795,1,2025-03-24 20:00:00,490.0,12658.71,80.07,3.0,2.4427,81.09,14.0,0.13,5.28,0.0649,94.0,5,2842.56,0.4072,7.37,423.57,Defect
1796,2,2025-03-25 02:00:00,881.0,14226.94,86.4,5.0,4.8621,68.78,7.0,4.92,5.67,0.0203,96.74,7,1443.3,0.161,4.52,258.83,Defect
1797,3,2025-03-25 08:00:00,434.0,18659.09,88.44,1.0,1.1315,91.92,10.0,4.8,9.72,0.0737,85.47,1,1731.57,0.4658,9.81,290.75,No Defect
1798,4,2025-03-25 14:00:00,728.0,12647.81,84.59,4.0,3.1432,68.55,13.0,2.82,8.65,0.0838,83.73,2,1389.33,0.1532,9.69,198.38,Defect
1799,5,2025-03-25 20:00:00,618.0,12519.13,83.99,1.0,1.4044,70.69,22.0,4.97,3.33,0.0594,81.51,6,1969.91,0.448,8.2,402.1,Defect
1800,6,2025-03-26 02:00:00,236.0,5753.65,80.76,4.0,4.0553,69.33,12.0,3.85,8.39,0.0116,90.56,1,2053.91,0.241,9.59,438.08,Defect
1801,1,2025-03-26 08:00:00,982.0,5523.67,92.87,1.0,4.0267,80.6,18.0,2.59,3.43,0.0313,96.63,4,1980.3,0.1422,2.84,485.99,Defect
1802,2,2025-03-26 14:00:00,787.0,13267.4,85.25,3.0,1.0067,72.87,11.0,1.95,2.62,0.0476,85.02,8,1843.72,0.2147,7.76,326.33,Defect
1803,3,2025-03-26 20:00:00,939.0,11572.68,81.05,0.0,4.6043,66.17,21.0,2.96,8.7,0.0677,89.21,6,3941.69,0.1726,3.89,368.27,Defect
1804,4,2025-03-27 02:00:00,597.0,17587.71,84.62,3.0,1.3758,78.13,18.0,2.58,9.81,0.032,83.22,2,4274.26,0.2963,7.53,278.42,Defect
1805,5,2025-03-27 08:00:00,926.0,7410.19,96.04,4.0,3.2584,94.96,3.0,4.97,2.7,0.084,88.08,1,2308.44,0.4799,4.37,343.65,Defect
1806,6,2025-03-27 14:00:00,826.0,5374.57,97.03,5.0,4.9354,82.82,3.0,2.45,8.51,0.0372,80.31,9,2220.52,0.2311,3.6,239.5,Defect
1807,1,2025-03-27 20:00:00,576.0,11735.58,89.66,5.0,4.4708,95.13,2.0,4.18,8.87,0.0043,98.21,8,4376.13,0.3448,9.63,395.08,Defect
1808,2,2025-03-28 02:00:00,693.0,8562.18,88.32,2.0,4.8045,67.83,5.0,4.07,2.95,0.0794,93.53,8,3495.7,0.4567,2.89,109.08,Defect
1809,3,2025-03-28 08:00:00,322.0,5744.22,99.56,3.0,2.0417,66.68,4.0,0.36,4.27,0.0644,86.66,8,2173.75,0.352,7.83,111.38,Defect
1810,4,2025-03-28 14:00:00,471.0,15868.97,84.01,1.0,0.9751,83.02,10.0,0.44,7.87,0.0802,97.62,9,3854.45,0.2449,7.07,386.45,No Defect
1811,5,2025-03-28 20:00:00,501.0,6673.89,84.31,0.0,1.3476,78.53,8.0,3.3,8.46,0.0349,83.66,2,2378.37,0.4963,3.73,472.27,No Defect
1812,6,2025-03-29 02:00:00,542.0,14124.79,85.84,1.0,2.7522,86.41,2.0,1.3,4.83,0.0018,81.57,0,3346.22,0.175,5.13,352.9,No Defect
1813,1,2025-03-29 08:00:00,589.0,9215.75,83.46,1.0,4.0695,91.79,8.0,3.29,3.28,0.0074,98.85,8,4970.54,0.3093,2.29,390.61,Defect
1814,2,2025-03-29 14:00:00,714.0,7602.44,87.59,3.0,1.1757,90.05,11.0,0.72,7.19,0.0112,86.18,6,2206.38,0.4187,9.29,429.57,Defect
1815,3,2025-03-29 20:00:00,372.0,10696.27,98.22,0.0,3.4688,97.69,2.0,1.99,7.62,0.0805,98.72,1,4722.1,0.1003,9.71,244.67,Defect
1816,4,2025-03-30 02:00:00,625.0,17021.69,92.31,2.0,1.9561,75.93,19.0,0.51,6.03,0.0301,92.75,5,2282.61,0.3808,7.59,143.25,Defect
1817,5,2025-03-30 08:00:00,258.0,10881.4,88.24,1.0,2.0354,68.26,16.0,1.41,3.16,0.0998,99.6,8,3161.15,0.2066,8.64,473.24,Defect
1818,6,2025-03-30 14:00:00,251.0,16261.54,98.69,0.0,3.4786,82.04,20.0,0.44,8.76,0.0758,95.07,7,2839.94,0.1679,1.74,475.43,Defect
1819,1,2025-03-30 20:00:00,719.0,6882.29,80.97,2.0,2.6015,64.43,11.0,4.85,7.16,0.0601,82.11,5,4132.64,0.2097,4.46,276.74,Defect
1820,2,2025-03-31 02:00:00,287.0,16591.57,84.21,1.0,4.1541,71.55,17.0,1.98,8.95,0.0984,97.04,5,1244.37,0.4867,3.98,186.87,Defect
1821,3,2025-03-31 08:00:00,912.0,8554.0,91.32,0.0,1.2016,68.32,3.0,4.51,9.46,0.0316,82.96,7,3508.49,0.4568,6.08,456.94,Defect
1822,4,2025-03-31 14:00:00,197.0,15160.9,92.31,3.0,4.0548,75.86,9.0,4.86,8.45,0.0166,93.84,8,4042.67,0.1855,2.65,383.37,Defect
1823,5,2025-03-31 20:00:00,230.0,13486.72,80.79,5.0,0.7891,64.45,17.0,4.55,9.67,0.0737,90.01,7,2888.58,0.1468,6.07,103.29,Defect
1824,6,2025-04-01 02:00:00,904.0,18937.17,88.06,5.0,1.3732,61.27,7.0,2.27,9.63,0.0278,94.15,0,1421.17,0.2457,6.89,143.09,Defect
1825,1,2025-04-01 08:00:00,270.0,10809.84,92.98,1.0,3.4527,86.27,8.0,3.89,6.95,0.0961,95.3,1,1979.22,0.3369,2.19,493.28,Defect
1826,2,2025-04-01 14:00:00,282.0,5992.48,93.96,1.0,4.3472,84.41,18.0,0.77,7.83,0.0988,96.07,5,3718.69,0.4469,2.19,115.25,Defect
1827,3,2025-04-01 20:00:00,463.0,5287.33,92.76,0.0,1.6371,88.33,12.0,0.47,7.6,0.0926,96.7,7,4581.75,0.4864,1.32,213.02,Defect
1828,4,2025-04-02 02:00:00,138.0,17402.88,86.41,5.0,1.9724,86.42,5.0,4.38,6.97,0.0945,96.94,3,2686.43,0.4005,7.85,319.4,No Defect
1829,5,2025-04-02 08:00:00,626.0,12871.03,81.87,1.0,2.917,64.57,21.0,0.16,2.15,0.0616,88.25,3,3241.65,0.3396,3.98,173.74,Defect
1830,6,2025-04-02 14:00:00,987.0,16628.66,88.54,2.0,1.4521,71.64,6.0,4.86,4.85,0.0692,97.78,1,1913.54,0.1569,3.03,192.82,Defect
1831,1,2025-04-02 20:00:00,596.0,8516.38,82.58,1.0,4.1502,65.18,20.0,3.36,2.8,0.0094,94.39,9,2648.85,0.1296,8.0,241.19,Defect
1832,2,2025-04-03 02:00:00,615.0,10176.26,98.95,5.0,3.9814,93.72,5.0,2.1,4.4,0.0763,96.78,0,2347.16,0.3384,2.29,207.82,Defect
1833,3,2025-04-03 08:00:00,448.0,5451.56,89.5,4.0,1.1538,89.88,10.0,0.71,2.55,0.0202,99.78,9,3622.1,0.3156,4.84,421.34,No Defect
1834,4,2025-04-03 14:00:00,496.0,19422.38,86.35,5.0,2.5872,68.06,16.0,3.62,9.36,0.084,82.33,8,4938.8,0.4384,7.7,300.11,Defect
1835,5,2025-04-03 20:00:00,821.0,15018.02,95.33,2.0,3.9867,73.65,18.0,2.82,5.61,0.0962,87.41,6,4253.21,0.229,6.16,211.45,Defect
1836,6,2025-04-04 02:00:00,260.0,18998.08,89.96,0.0,2.018,98.66,11.0,3.56,3.51,0.0212,96.13,8,1768.66,0.1159,5.99,225.24,Defect
1837,1,2025-04-04 08:00:00,115.0,8982.45,86.2,2.0,3.349,83.77,20.0,2.09,6.68,0.0078,81.73,1,3310.71,0.2695,2.42,115.95,Defect
1838,2,2025-04-04 14:00:00,592.0,14171.95,96.24,4.0,0.726,92.05,20.0,0.33,3.57,0.0484,90.82,9,1265.65,0.4877,2.63,119.76,Defect
1839,3,2025-04-04 20:00:00,525.0,15177.5,97.34,4.0,3.2391,70.58,23.0,1.57,8.44,0.0792,97.17,4,1987.66,0.4182,6.24,387.16,Defect
